name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"New York,ny",3/12/2020,48.3,43.3,46.1,47.9,39.4,43.4,34.3,64.6,0.024,100,12.5,rain,0,0,15,8.9,58.2,1020.3,73,9.8,50.3,4.1,2,,2020-03-12T07:11:39,2020-03-12T19:00:10,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/13/2020,69.4,45,55.8,69.4,39.1,54.6,40.1,66.6,0.272,100,29.17,rain,0,0,35,21,253.3,1011.9,67.3,6.8,124.6,10.9,7,,2020-03-13T07:10:01,2020-03-13T19:01:15,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/14/2020,55.4,43.5,48.9,55.4,37.2,45.9,20.4,32.5,0,0,0,,0,0,32,19.4,302,1025,31.6,9.9,217.3,18.5,8,,2020-03-14T07:08:22,2020-03-14T19:02:20,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/15/2020,53.5,42.3,47,53.5,36,44,19.9,35.3,0,0,0,,0,0,26.4,11.9,14.4,1030.1,45.9,9.9,213.6,18.3,8,,2020-03-15T07:06:44,2020-03-15T19:03:25,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/16/2020,43.5,33.2,39.3,38.3,24.4,32.7,18.5,44.1,0,0,0,,0,0,21.9,14.1,69.7,1034.1,37.2,9.9,203.5,17.7,8,,2020-03-16T07:05:05,2020-03-16T19:04:29,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/17/2020,54.1,41,47,54.1,35.6,45.4,38.8,73.9,0.171,100,33.33,rain,0,0.1,20.8,9.5,201.9,1022.6,80.4,9.3,105.9,9.1,5,,2020-03-17T07:03:26,2020-03-17T19:05:34,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/18/2020,52.5,42.6,47.4,52.5,39.7,44.9,27,45.2,0,0,0,,0,0,24.2,12,207.6,1029.9,31.2,9.9,205,17.5,7,,2020-03-18T07:01:47,2020-03-18T19:06:38,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/19/2020,51.4,41.4,46.7,51.4,37,43.7,40.9,81,0.966,100,37.5,rain,0,0,22.6,11.7,56.8,1024.6,97.1,7.4,62,5.4,3,,2020-03-19T07:00:08,2020-03-19T19:07:42,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/20/2020,76.3,47.2,58.7,76.3,43,58,48.7,72.6,0,0,0,,0,0,30.6,18,227.3,1014.3,79.1,7.7,102.9,8.8,5,,2020-03-20T06:58:29,2020-03-20T19:08:46,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/21/2020,69.4,42.5,49.6,69.4,36.6,46.4,23.9,38.1,0,0,0,,0,0,32.7,20.3,355.2,1023.7,41.8,9.9,220.2,18.8,8,,2020-03-21T06:56:49,2020-03-21T19:09:50,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/22/2020,44.2,33.8,38.4,39.7,23.8,31.1,14.9,38.9,0,0,0,,0,0,24.2,15.4,60.2,1036.3,53.8,9.9,196.6,16.9,7,,2020-03-22T06:55:10,2020-03-22T19:10:53,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/23/2020,41.1,36.6,38.2,34.8,28.9,30.9,32,79.2,1.297,100,50,rain,0.1,0.1,30.4,16.5,69.9,1026.9,84.5,6.4,25.1,2.1,1,,2020-03-23T06:53:30,2020-03-23T19:11:57,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/24/2020,54.2,36.2,44.8,54.2,28.3,41,32.4,63.7,0,0,0,,0,0,22.4,12.9,349.4,1019,32.1,9.9,245.5,21.1,8,,2020-03-24T06:51:51,2020-03-24T19:13:00,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/25/2020,45,40.7,42.6,38.7,33.9,36.4,33.7,70.8,0.012,100,8.33,rain,0,0,29.5,15.8,50.2,1018.4,69.2,9.9,62.2,5.5,2,,2020-03-25T06:50:11,2020-03-25T19:14:04,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,D8219,F1417,72503014732"
"New York,ny",3/26/2020,58,37.8,46.6,58,32.9,44.6,32.2,58.4,0,0,0,,0,0,18.3,12.6,314.3,1015.2,11.2,9.9,243.2,20.8,8,,2020-03-26T06:48:32,2020-03-26T19:15:07,0.08,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/27/2020,67.7,50.3,58,67.7,50.3,58,33.9,46.6,0,0,0,,0,0,21.9,10.9,308.7,1010.6,39.8,9.9,241.6,20.9,9,,2020-03-27T06:46:53,2020-03-27T19:16:10,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/28/2020,54.3,45,48,54.3,39.1,44.8,35.1,65,0.398,100,45.83,rain,0,0,18.3,12.6,55,1018.7,63.7,8.2,34.1,2.7,2,,2020-03-28T06:45:14,2020-03-28T19:17:13,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/29/2020,47,45,45.5,42,37.7,39.3,43.9,94,0.058,100,29.17,rain,0,0,28.7,17.2,53.1,1014.1,99.5,3.2,30.9,2.9,1,,2020-03-29T06:43:35,2020-03-29T19:18:16,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/30/2020,51,42.8,46.4,51,38.9,43.6,41.5,83.2,0.055,100,12.5,rain,0,0,22.1,9.6,54.5,1013.7,95.1,9.1,82.7,7.2,3,,2020-03-30T06:41:56,2020-03-30T19:19:19,0.21,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/31/2020,47.6,41.2,44,46.2,34.7,40.2,36.2,74.6,0.064,100,16.67,rain,0,0,18.3,11.1,83.1,1015.7,89.7,9.2,58.2,5.2,3,,2020-03-31T06:40:17,2020-03-31T19:20:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/1/2020,55,38.4,46.5,55,30,43.2,28.1,50.7,0,0,0,,0,0,29.8,14.2,31.5,1009.1,43.7,9.9,241.7,20.7,9,,2020-04-01T06:38:39,2020-04-01T19:21:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/2/2020,57.3,38.6,48.6,57.3,31.5,45.6,26.7,43.3,0,0,0,,0,0,33.7,21,314.1,1005.4,48.8,9.9,222.2,19.1,9,,2020-04-02T06:37:01,2020-04-02T19:22:28,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/3/2020,52.1,45.2,49.6,52.1,39.1,47,38,65,0.114,100,41.67,rain,0,0,30.9,22.1,341.4,1005.1,82.2,9.6,107,9.2,5,,2020-04-03T06:35:23,2020-04-03T19:23:31,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/4/2020,60.5,46.3,51.5,60.5,41.2,49.7,40.8,68.2,0.012,100,8.33,rain,0,0,20.8,12.1,36.4,1014.6,76.8,9.2,178.5,15.4,9,,2020-04-04T06:33:46,2020-04-04T19:24:33,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/5/2020,63.9,46.7,53.3,63.9,45.4,53.1,43.8,71.1,0,0,0,,0,0,12.5,9.6,105.1,1016.3,67.6,9.9,150.3,13,8,,2020-04-05T06:32:09,2020-04-05T19:25:36,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/6/2020,66.1,49.1,56.4,66.1,46.4,55.7,33.1,48.2,0.069,100,12.5,rain,0,0,21.9,11.6,342.6,1015.5,26.6,9.6,272.4,23.7,9,,2020-04-06T06:30:33,2020-04-06T19:26:39,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/7/2020,65.9,52.8,57.4,65.9,52.8,57.4,28,33.6,0,0,0,,0,0,26.4,14.3,257.3,1011.7,44.1,9.9,240.1,20.9,8,,2020-04-07T06:28:56,2020-04-07T19:27:42,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/8/2020,64,50.2,56.6,64,50.2,56.6,46.5,70.4,0.209,100,12.5,rain,0,0,24.2,8.3,22.1,1001.2,62.1,8.4,161.7,13.9,7,,2020-04-08T06:27:21,2020-04-08T19:28:45,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/9/2020,58.1,47.1,51.4,58.1,43.3,50.2,39.4,66.5,0.124,100,16.67,rain,0,0,47.2,23.9,257.2,995.4,47.3,9.6,85.4,7.2,4,,2020-04-09T06:25:46,2020-04-09T19:29:48,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/10/2020,48.8,38.6,43.9,41.8,30.6,37,26.2,50.6,0.012,100,12.5,rain,0,0,40.7,28.5,280.3,997.1,67.9,9.9,109.7,9.4,5,,2020-04-10T06:24:11,2020-04-10T19:30:50,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/11/2020,55.3,38.3,46.9,55.3,30.9,43,18.9,33.6,0,0,0,,0,0,26.4,16.5,279,1011.9,17,9.9,276.8,23.8,9,,2020-04-11T06:22:37,2020-04-11T19:31:53,0.62,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/12/2020,61.9,44,53.4,61.9,42.9,53.1,31.8,44.8,0,0,0,,0,0,24.6,13,148.5,1020.1,32.6,9.9,203.4,17.6,8,,2020-04-12T06:21:03,2020-04-12T19:32:56,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/13/2020,66.9,53.7,58.9,66.9,53.7,58.9,54,84.9,1.827,100,75,rain,0,0,43.5,28.2,184.2,1007.1,76.8,5.5,21.7,1.7,1,,2020-04-13T06:19:30,2020-04-13T19:33:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,C9476,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/14/2020,59.3,47.2,52.5,59.3,42.5,51.1,30.2,43.3,0,0,0,,0,0,34.4,16.9,281.4,1015.8,36,9.9,218.4,19,8,,2020-04-14T06:17:58,2020-04-14T19:35:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/15/2020,52.2,42.4,47.6,52.2,34.9,44.7,21.3,38.2,0,0,0,,0,0,27.7,15.1,291.6,1014.2,44.7,9.9,275.9,24,10,,2020-04-15T06:16:27,2020-04-15T19:36:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/16/2020,47.5,39.4,44.8,43.4,31.7,38.8,19.1,37.3,0,0,0,,0,0,31.1,18.7,283.2,1018.2,61.9,9.9,230.8,20.1,9,,2020-04-16T06:14:56,2020-04-16T19:37:08,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/17/2020,50,37,42.9,45.6,30.5,38.8,22.9,47.2,0.011,100,8.33,rain,0,0,27,11.8,259,1022.3,39.8,9.8,195.3,16.8,8,,2020-04-17T06:13:26,2020-04-17T19:38:10,0.82,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/18/2020,46.1,41.7,44,45,36,39.8,36.7,77,0.269,100,50,rain,0,0,28,13.8,1.7,1009.4,77.3,7.7,56,4.8,2,,2020-04-18T06:11:56,2020-04-18T19:39:13,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/19/2020,61.5,39.4,51.2,61.5,34.8,49.2,28.1,42,0,0,0,,0,0,28.3,16.4,233.8,1010.8,25.9,9.9,259.1,22.3,9,,2020-04-19T06:10:28,2020-04-19T19:40:16,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/20/2020,55.9,49.3,52.6,55.9,46,52.2,29.9,42.5,0,0,0,,0,0,20.8,10.4,5.7,1004.3,37.3,9.9,150.1,13.1,6,,2020-04-20T06:09:00,2020-04-20T19:41:19,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/21/2020,58.9,41.8,50.1,58.9,36.5,47.6,37.4,62.7,0.213,100,16.67,rain,0,0,33.1,17.4,240.6,1001.8,29.8,9.3,148.9,12.9,6,,2020-04-21T06:07:33,2020-04-21T19:42:22,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/22/2020,51.3,36.6,43.5,51.3,28.6,38.3,14.6,32.2,0,0,0,,0,0,37.3,20.4,289.7,1010.7,27.1,9.9,306.5,26.6,10,,2020-04-22T06:06:07,2020-04-22T19:43:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/23/2020,50.6,40.4,44.7,50.6,34.9,42.5,21,39.2,0.019,100,8.33,rain,0,0,14.3,8.8,333.5,1017,53,9.8,115.6,9.9,5,,2020-04-23T06:04:42,2020-04-23T19:44:28,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/24/2020,49.1,42.5,46,47.4,36.3,41.4,43,89.2,0.618,100,70.83,rain,0,0,27.7,15.9,39.8,1008.1,86.9,6.4,36,3.1,1,,2020-04-24T06:03:18,2020-04-24T19:45:31,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/25/2020,63,44.1,52.7,63,44.1,52.7,37.5,60.5,0,0,0,,0,0,20,12,147,1016.5,31.5,9.8,274.5,23.9,9,,2020-04-25T06:01:55,2020-04-25T19:46:33,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/26/2020,50.7,43.5,47.8,50.7,37.8,43.2,41.2,78.8,0.177,100,41.67,rain,0,0,37.9,24,51.3,1012,87.3,7.6,43.3,3.6,2,,2020-04-26T06:00:33,2020-04-26T19:47:36,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/27/2020,49.2,39.5,44.4,44.2,32.3,39,36.2,73.7,0,0,0,,0,0,28.2,18.5,359.1,1012.6,81,9.6,83.4,7.2,3,,2020-04-27T05:59:12,2020-04-27T19:48:39,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/28/2020,65.7,41.9,52.3,65.7,37.4,50.9,33.2,52.4,0,0,0,,0,0,23,11.1,332,1019.3,28.8,9.9,309,26.6,9,,2020-04-28T05:57:52,2020-04-28T19:49:41,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/29/2020,57.3,47.7,51,57.3,43.7,50.1,42.9,74.3,0.012,100,4.17,rain,0,0,24.8,15.5,81.4,1022.6,74.9,9.7,77.4,6.7,4,,2020-04-29T05:56:33,2020-04-29T19:50:44,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/30/2020,60.2,49.9,55,60.2,46,54.8,50.7,85.6,0.671,100,58.33,rain,0,0,38,26,130.3,1016.2,87.8,6.8,55,4.6,3,,2020-04-30T05:55:16,2020-04-30T19:51:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/1/2020,65.5,53.5,58.6,65.5,53.5,58.6,52.3,81.4,0.236,100,54.17,rain,0,0,26.4,12.4,24.9,1006,80.7,7.4,125.5,10.7,7,,2020-05-01T05:53:59,2020-05-01T19:52:48,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/2/2020,73,52.3,63.1,73,52.3,63.1,37.4,40.9,0.007,100,4.17,rain,0,0,32.2,16.3,300.3,1012.8,22.6,9.9,291.9,25.3,9,,2020-05-02T05:52:44,2020-05-02T19:53:51,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/3/2020,79.5,55.1,67.8,79.5,55.1,67.8,47.8,51.9,0.034,100,8.33,rain,0,0,25.3,9.8,231.9,1007.6,43.6,9.8,241.3,20.9,8,,2020-05-03T05:51:30,2020-05-03T19:54:52,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/4/2020,71,51.4,63.3,71,51.4,63.3,39.4,42,0,0,0,,0,0,38.5,18.5,317.6,1005.8,58.1,9.9,234,20.3,9,,2020-05-04T05:50:17,2020-05-04T19:55:54,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/5/2020,62.4,46.5,54,62.4,40.6,52.3,23.1,33.2,0,0,0,,0,0,24.6,17.3,302,1012.1,27.6,9.9,306.3,26.7,10,,2020-05-05T05:49:06,2020-05-05T19:56:56,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/6/2020,54.7,45.6,49.5,54.7,44.8,48.6,39.3,68.6,0.069,100,29.17,rain,0,0,20.1,14.3,51.8,1010.4,72.3,9.5,63.7,5.6,3,,2020-05-06T05:47:56,2020-05-06T19:57:57,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/7/2020,66.8,46.5,56.3,66.8,43.2,55.7,29.2,41.6,0,0,0,,0,0,29.8,16.6,282.4,1007.5,53.1,9.9,324.3,28.1,10,,2020-05-07T05:46:47,2020-05-07T19:58:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/8/2020,59.6,43.7,49.3,59.6,39.5,48,33.6,58.1,0.36,100,41.67,rain,0,0,26,12.7,330.5,1008.1,78.3,8.4,67.5,5.9,3,,2020-05-08T05:45:40,2020-05-08T19:59:59,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/9/2020,47.4,34.5,40.7,41,24.3,33.1,22.2,49.9,0.104,100,12.5,rain,0,0,36.6,18.2,293.6,1010.2,50,9.6,252.5,21.8,10,,2020-05-09T05:44:34,2020-05-09T20:00:59,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/10/2020,63.6,39.4,51.8,63.6,32.5,49,24,35.4,0,0,0,,0,0,31.8,20.6,245.9,1017.1,13.5,9.9,327.5,28.2,10,,2020-05-10T05:43:29,2020-05-10T20:01:59,0.61,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/11/2020,60.2,47.2,53.1,60.2,41.4,52.7,39.1,59.7,0.061,100,12.5,rain,0,0,41.4,19,261.8,1011.2,50.6,9.8,145.8,12.7,5,,2020-05-11T05:42:26,2020-05-11T20:02:59,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/12/2020,59.3,43.7,51.4,59.3,38.1,49,23.6,37.8,0,0,0,,0,0,33.8,23.4,296.3,1016.1,37,9.9,336.8,29,10,,2020-05-12T05:41:25,2020-05-12T20:03:58,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/13/2020,63.3,41.5,52.5,63.3,36,50.8,23.7,34.1,0,0,0,,0,0,25.3,17.9,294.1,1024.5,6,9.9,340.3,29.4,10,,2020-05-13T05:40:25,2020-05-13T20:04:57,0.7,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/14/2020,63.8,47.4,57.9,63.8,47.4,57.9,33.6,41.4,0,0,0,,0,0,25.3,13,150.5,1023.7,27.3,9.9,319.5,27.8,10,,2020-05-14T05:39:27,2020-05-14T20:05:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/15/2020,84.3,60.4,72,83.6,60.4,71.9,55.9,59.2,0.035,100,12.5,rain,0,0,29.4,14.8,233.7,1013.4,49,9.8,258.4,22.5,10,,2020-05-15T05:38:30,2020-05-15T20:06:53,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/16/2020,75.8,64.1,69.5,75.8,64.1,69.5,51.9,55.9,0.031,100,12.5,rain,0,0,22.8,11.7,332.6,1016.2,40.5,9.7,299.2,26,10,,2020-05-16T05:37:35,2020-05-16T20:07:51,0.8,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/17/2020,66.9,55.3,59.8,66.9,55.3,59.8,44.7,58.3,0,0,0,,0,0,20.8,15.8,127.2,1024.4,53.3,9.9,291.3,25.2,9,,2020-05-17T05:36:42,2020-05-17T20:08:48,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/18/2020,69,55.3,60.4,69,55.3,60.4,45.8,59.3,0,0,0,,0,0,21,14.1,65.9,1020.7,63.6,9.9,214.1,18.6,7,,2020-05-18T05:35:50,2020-05-18T20:09:44,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/19/2020,66.9,55.3,60,66.9,55.3,60,36.9,44.5,0,0,0,,0,0,32.3,22.3,70.3,1023.7,24.8,9.9,262.9,22.6,8,,2020-05-19T05:35:00,2020-05-19T20:10:39,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/20/2020,64.4,52.1,56.7,64.4,52.1,56.7,33.6,42.5,0,0,0,,0,0,24.4,16.5,80.6,1029.9,30.3,9.9,335.9,29,10,,2020-05-20T05:34:12,2020-05-20T20:11:34,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/21/2020,66,47.2,56.1,66,45.5,55.6,43.3,63.1,0,0,0,,0,0,17,13.2,132.8,1028.5,12.5,9.9,333.7,29,10,,2020-05-21T05:33:25,2020-05-21T20:12:28,0.97,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",5/22/2020,75,54.4,64.2,75,54.4,64.2,54.9,73.4,0.027,100,8.33,rain,0,0,21.9,14.3,155.8,1021,53.5,9,262.6,22.7,10,,2020-05-22T05:32:41,2020-05-22T20:13:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
